SiteID,Year,FacilityType,County,Subbasin,Name,Type,AvgDaily,DaysUsed,Capacity_MGD
0218-0569,2016,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.024,352,0.086
0218-0569,2016,Public Water Supply,Orange,Haw River (02-1),Creekwood #1,Well,0.012,366,0.045
0218-0569,2016,Public Water Supply,Orange,Haw River (02-1),Well #4,Well,0.015,285,0.098
0218-0569,2016,Public Water Supply,Orange,Haw River (02-1),Well #5,Well,0.008,175,0.072
0218-0569,2016,Public Water Supply,Orange,Haw River (02-1),Creekwood #7,Well,0.007,358,0.050
0218-0569,2017,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.022,359,0.086
0218-0569,2017,Public Water Supply,Orange,Haw River (02-1),Creekwood #1,Well,0.011,358,0.045
0218-0569,2017,Public Water Supply,Orange,Haw River (02-1),Well #4,Well,0.013,318,0.098
0218-0569,2017,Public Water Supply,Orange,Haw River (02-1),Well #5,Well,0.013,348,0.072
0218-0569,2017,Public Water Supply,Orange,Haw River (02-1),Creekwood #7,Well,0.007,365,0.050
0218-0570,2010,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.008,365,0.037
0218-0570,2010,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.011,365,0.089
0218-0570,2010,Public Water Supply,Wake,Neuse River (10-1),Well #10,Well,0.005,365,0.098
0218-0570,2011,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.008,365,0.037
0218-0570,2011,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.011,365,0.089
0218-0570,2011,Public Water Supply,Wake,Neuse River (10-1),Well #10,Well,0.005,365,0.098
0218-0570,2012,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.003,366,0.037
0218-0570,2012,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.014,366,0.089
0218-0570,2012,Public Water Supply,Wake,Neuse River (10-1),Well #10,Well,0.005,366,0.098
0218-0570,2013,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.005,365,0.037
0218-0570,2013,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.021,365,0.089
0218-0570,2013,Public Water Supply,Wake,Neuse River (10-1),Well #10,Well,0.004,365,0.098
0218-0570,2014,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.005,337,0.037
0218-0570,2014,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.021,344,0.089
0218-0570,2014,Public Water Supply,Wake,Neuse River (10-1),Well #10,Well,0.003,365,0.098
0218-0570,2015,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.000,122,0.037
0218-0570,2015,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.004,260,0.089
0218-0570,2015,Public Water Supply,Wake,Neuse River (10-1),Well #10,Well,0.000,365,0.098
0218-0570,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.030,365,0.000
0218-0570,2016,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.000,356,0.037
0218-0570,2016,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.006,259,0.089
0218-0570,2016,Public Water Supply,Wake,Neuse River (10-1),Well #10,Well,0.000,356,0.098
0218-0570,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.028,363,0.086
0218-0570,2017,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.001,365,0.037
0218-0570,2017,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.020,365,0.089
0218-0570,2017,Public Water Supply,Wake,Neuse River (10-1),Well #10,Well,0.000,155,0.098
0218-0570,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.012,365,0.086
0218-0696,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.000,0,0.026
0218-0696,2010,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.008,365,0.101
0218-0696,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.000,365,0.026
0218-0696,2011,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.011,365,0.101
0218-0696,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.001,366,0.026
0218-0696,2012,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.009,366,0.101
0218-0696,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.007,365,0.026
0218-0696,2013,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.009,365,0.101
0218-0696,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.001,14,0.026
0218-0696,2014,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.011,365,0.101
0218-0696,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.000,38,0.026
0218-0696,2015,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.010,365,0.101
0218-0696,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.001,27,0.026
0218-0696,2016,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.009,366,0.101
0218-0696,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.001,51,0.026
0218-0696,2017,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.008,365,0.101
0218-0571,2010,Public Water Supply,Gaston,Catawba River (03-1),Well #2,Well,0.005,365,0.022
0218-0571,2011,Public Water Supply,Gaston,Catawba River (03-1),Well #2,Well,0.003,365,0.023
0218-0571,2011,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.003,365,0.022
0218-0571,2012,Public Water Supply,Gaston,Catawba River (03-1),Well #2,Well,0.003,366,0.023
0218-0571,2012,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.003,366,0.022
0218-0571,2013,Public Water Supply,Gaston,Catawba River (03-1),Well #2,Well,0.003,365,0.023
0218-0571,2013,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.002,365,0.022
0218-0571,2014,Public Water Supply,Gaston,Catawba River (03-1),Well #2,Well,0.003,365,0.023
0218-0571,2014,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.002,365,0.022
0218-0571,2015,Public Water Supply,Gaston,Catawba River (03-1),Well #2,Well,,,0.023
0218-0571,2015,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,,,0.022
0218-0571,2016,Public Water Supply,Gaston,Catawba River (03-1),Well #2,Well,0.002,366,0.023
0218-0571,2016,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.002,364,0.022
0218-0571,2017,Public Water Supply,Gaston,Catawba River (03-1),Well #2,Well,0.002,365,0.023
0218-0571,2017,Public Water Supply,Gaston,Catawba River (03-1),Well #1,Well,0.002,365,0.022
0218-0004,2010,Public Water Supply,Cumberland,Cape Fear River (02-3),W00047,Well,0.039,365,0.230
0218-0004,2011,Public Water Supply,Cumberland,Cape Fear River (02-3),W00047,Well,0.039,365,0.230
0218-0004,2012,Public Water Supply,Cumberland,Cape Fear River (02-3),W00047,Well,0.037,366,0.230
0218-0004,2013,Public Water Supply,Cumberland,Cape Fear River (02-3),W00047,Well,0.014,365,0.230
0218-0004,2014,Public Water Supply,Cumberland,Cape Fear River (02-3),W00047,Well,0.041,364,0.201
0218-0004,2015,Public Water Supply,Cumberland,Cape Fear River (02-3),No Sources Listed.,,,,
0218-0004,2016,Public Water Supply,Cumberland,Cape Fear River (02-3),W00047,Well,0.012,366,0.201
0218-0004,2017,Public Water Supply,Cumberland,Cape Fear River (02-3),W00047,Well,0.037,365,0.201
0218-0574,2010,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.005,365,0.216
0218-0574,2011,Public Water Supply,Johnston,Neuse River (10-1),No Sources Listed.,,,,
0218-0574,2012,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.005,365,0.216
0218-0574,2013,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.006,365,0.216
0218-0574,2014,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.005,365,0.216
0218-0574,2015,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.005,365,0.216
0218-0574,2016,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.006,366,0.216
0218-0574,2017,Public Water Supply,Johnston,Neuse River (10-1),Well #1,Well,0.005,365,0.216
0218-0575,2010,Public Water Supply,Forsyth,Yadkin River (18-1),Well #1,Well,,,0.050
0218-0575,2011,Public Water Supply,Forsyth,Yadkin River (18-1),Well #1,Well,0.005,365,0.050
0218-0575,2012,Public Water Supply,Forsyth,Yadkin River (18-1),Well #1,Well,0.005,366,0.050
0218-0575,2013,Public Water Supply,Forsyth,Yadkin River (18-1),Well #1,Well,0.004,365,0.050
0218-0575,2014,Public Water Supply,Forsyth,Yadkin River (18-1),Well #1,Well,0.004,365,0.050
0218-0575,2015,Public Water Supply,Forsyth,Yadkin River (18-1),Well #1,Well,0.004,365,0.042
0218-0575,2016,Public Water Supply,Forsyth,Yadkin River (18-1),Well #1,Well,0.004,366,0.042
0218-0575,2017,Public Water Supply,Forsyth,Yadkin River (18-1),Well #1,Well,0.005,365,0.042
0218-0577,2010,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.007,365,0.069
0218-0577,2011,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.005,365,0.069
0218-0577,2012,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.005,366,0.069
0218-0577,2013,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.004,365,0.069
0218-0577,2014,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.004,365,0.069
0218-0577,2015,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.004,365,0.069
0218-0577,2016,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.003,366,0.069
0218-0577,2017,Public Water Supply,Orange,Haw River (02-1),Well #1,Well,0.004,365,0.069
0218-0578,2010,Public Water Supply,Iredell,South Yadkin River (18-2),Well #1,Well,0.003,120,0.024
0218-0578,2010,Public Water Supply,Iredell,South Yadkin River (18-2),Well #2,Well,0.011,365,0.033
0218-0578,2011,Public Water Supply,Iredell,South Yadkin River (18-2),Well #1,Well,0.001,365,0.029
0218-0578,2011,Public Water Supply,Iredell,South Yadkin River (18-2),Well #2,Well,0.011,365,0.032
0218-0578,2012,Public Water Supply,Iredell,South Yadkin River (18-2),Well #1,Well,0.001,334,0.029
0218-0578,2012,Public Water Supply,Iredell,South Yadkin River (18-2),Well #2,Well,0.012,334,0.032
0218-0578,2013,Public Water Supply,Iredell,South Yadkin River (18-2),Well #1,Well,0.002,365,0.029
0218-0578,2013,Public Water Supply,Iredell,South Yadkin River (18-2),Well #2,Well,0.016,365,0.032
0218-0578,2014,Public Water Supply,Iredell,South Yadkin River (18-2),Well #1,Well,0.003,300,0.029
0218-0578,2014,Public Water Supply,Iredell,South Yadkin River (18-2),Well #2,Well,0.015,365,0.032
0218-0578,2015,Public Water Supply,Iredell,South Yadkin River (18-2),Well #1,Well,0.002,304,0.025
0218-0578,2015,Public Water Supply,Iredell,South Yadkin River (18-2),Well #2,Well,0.013,365,0.032
0218-0578,2016,Public Water Supply,Iredell,South Yadkin River (18-2),Well #1,Well,0.010,366,0.025
0218-0578,2016,Public Water Supply,Iredell,South Yadkin River (18-2),Well #2,Well,0.002,341,0.032
0218-0578,2017,Public Water Supply,Iredell,South Yadkin River (18-2),Well #1,Well,0.001,218,0.025
0218-0578,2017,Public Water Supply,Iredell,South Yadkin River (18-2),Well #2,Well,0.012,365,0.032
0218-0579,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.060
0218-0579,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.060
0218-0579,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,366,0.060
0218-0579,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.002,365,0.060
0218-0579,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.060
0218-0579,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.060
0218-0579,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,366,0.060
0218-0579,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.002,365,0.060
0218-0580,2010,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0580,2011,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.005,365,0.029
0218-0580,2012,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.005,366,0.029
0218-0580,2013,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.006,365,0.029
0218-0580,2014,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.006,365,0.029
0218-0580,2015,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.006,365,0.029
0218-0580,2016,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.006,366,0.029
0218-0580,2017,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.004,365,0.029
0218-0581,2010,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0581,2011,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.003,365,0.058
0218-0581,2012,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.002,366,0.036
0218-0581,2013,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.002,365,0.036
0218-0581,2014,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.002,365,0.036
0218-0581,2015,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.001,365,0.036
0218-0581,2016,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.001,366,0.036
0218-0581,2017,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.002,365,0.036
0218-0583,2010,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.005,365,0.038
0218-0583,2010,Public Water Supply,Iredell,Catawba River (03-1),Well #2,Well,0.022,365,0.130
0218-0583,2011,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.006,365,0.037
0218-0583,2011,Public Water Supply,Iredell,Catawba River (03-1),Well #2,Well,0.022,365,0.138
0218-0583,2012,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.005,366,0.037
0218-0583,2012,Public Water Supply,Iredell,Catawba River (03-1),Well #2,Well,0.019,366,0.138
0218-0583,2013,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.006,365,0.037
0218-0583,2013,Public Water Supply,Iredell,Catawba River (03-1),Well #2,Well,0.021,365,0.138
0218-0583,2014,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.006,365,0.037
0218-0583,2014,Public Water Supply,Iredell,Catawba River (03-1),Well #2,Well,0.027,365,0.138
0218-0583,2015,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.007,365,0.039
0218-0583,2015,Public Water Supply,Iredell,Catawba River (03-1),Well #2,Well,0.024,365,0.129
0218-0583,2016,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.008,366,0.039
0218-0583,2016,Public Water Supply,Iredell,Catawba River (03-1),Well #2,Well,0.026,366,0.129
0218-0583,2017,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.005,358,0.039
0218-0583,2017,Public Water Supply,Iredell,Catawba River (03-1),Well #2,Well,0.023,365,0.129
0218-0584,2010,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.003,365,0.092
0218-0584,2011,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.003,365,0.091
0218-0584,2012,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.003,366,0.091
0218-0584,2013,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.003,365,0.091
0218-0584,2014,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.004,365,0.091
0218-0584,2015,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.004,365,0.090
0218-0584,2016,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.005,366,0.090
0218-0584,2017,Public Water Supply,Iredell,Catawba River (03-1),Well #1,Well,0.004,365,0.090
0218-0585,2010,Public Water Supply,Catawba,Catawba River (03-1),Well #3,Well,0.005,365,0.041
0218-0585,2011,Public Water Supply,Catawba,Catawba River (03-1),Well #3,Well,0.005,365,0.043
0218-0585,2012,Public Water Supply,Catawba,Catawba River (03-1),Well #3,Well,0.003,366,0.043
0218-0585,2013,Public Water Supply,Catawba,Catawba River (03-1),Well #3,Well,0.003,214,0.043
0218-0585,2014,Public Water Supply,Catawba,Catawba River (03-1),Well #3,Well,0.002,365,0.043
0218-0585,2015,Public Water Supply,Catawba,Catawba River (03-1),Well #3,Well,0.002,365,0.043
0218-0585,2016,Public Water Supply,Catawba,Catawba River (03-1),Well #3,Well,0.002,366,0.043
0218-0585,2017,Public Water Supply,Catawba,Catawba River (03-1),Well #3,Well,0.004,365,0.043
0218-0586,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.032
0218-0586,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.008,365,0.078
0218-0586,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.036
0218-0586,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.009,365,0.077
0218-0586,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,366,0.036
0218-0586,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.008,366,0.077
0218-0586,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.002,365,0.036
0218-0586,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.008,365,0.077
0218-0586,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.002,313,0.036
0218-0586,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.007,365,0.077
0218-0586,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.002,365,0.035
0218-0586,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.009,365,0.077
0218-0586,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.002,366,0.035
0218-0586,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.007,366,0.077
0218-0586,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.002,365,0.035
0218-0586,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.007,365,0.077
0218-0587,2010,Public Water Supply,Franklin,Tar River (15-1),Well #2,Well,0.006,365,0.046
0218-0587,2010,Public Water Supply,Franklin,Tar River (15-1),Well #1,Well,0.003,365,0.026
0218-0587,2011,Public Water Supply,Franklin,Tar River (15-1),Well #2,Well,0.008,365,0.046
0218-0587,2011,Public Water Supply,Franklin,Tar River (15-1),Well #1,Well,0.001,365,0.026
0218-0587,2012,Public Water Supply,Franklin,Tar River (15-1),Well #2,Well,0.008,366,0.046
0218-0587,2012,Public Water Supply,Franklin,Tar River (15-1),Well #1,Well,0.001,366,0.026
0218-0587,2013,Public Water Supply,Franklin,Tar River (15-1),Well #2,Well,0.003,365,0.046
0218-0587,2013,Public Water Supply,Franklin,Tar River (15-1),Well #1,Well,0.004,365,0.026
0218-0587,2014,Public Water Supply,Franklin,Tar River (15-1),Well #2,Well,0.005,365,0.046
0218-0587,2014,Public Water Supply,Franklin,Tar River (15-1),Well #1,Well,0.003,365,0.026
0218-0587,2015,Public Water Supply,Franklin,Tar River (15-1),Well #2,Well,0.006,309,0.046
0218-0587,2015,Public Water Supply,Franklin,Tar River (15-1),Well #1,Well,0.003,365,0.026
0218-0587,2016,Public Water Supply,Franklin,Tar River (15-1),Well #2,Well,0.002,366,0.046
0218-0587,2016,Public Water Supply,Franklin,Tar River (15-1),Well #1,Well,0.006,366,0.026
0218-0587,2017,Public Water Supply,Franklin,Tar River (15-1),Well #2,Well,0.008,365,0.046
0218-0587,2017,Public Water Supply,Franklin,Tar River (15-1),Well #1,Well,0.001,365,0.026
0218-0588,2010,Public Water Supply,Wake,Neuse River (10-1),Hallmark Well #1,Well,0.011,365,0.039
0218-0588,2010,Public Water Supply,Wake,Neuse River (10-1),Hallmark Well #2,Well,0.011,365,0.063
0218-0588,2010,Public Water Supply,Wake,Neuse River (10-1),Hallmark Well #3,Well,0.008,365,0.065
0218-0588,2010,Public Water Supply,Wake,Neuse River (10-1),Hallmark Well #4,Well,0.008,365,0.073
0218-0588,2010,Public Water Supply,Wake,Neuse River (10-1),Hollybrook Well #3,Well,0.014,365,0.109
0218-0588,2010,Public Water Supply,Wake,Neuse River (10-1),Hollybrook Well #4,Well,0.003,365,0.065
0218-0588,2011,Public Water Supply,Wake,Neuse River (10-1),Hallmark Well #1,Well,0.008,365,0.039
0218-0588,2011,Public Water Supply,Wake,Neuse River (10-1),Hallmark Well #2,Well,0.014,365,0.063
